idx,ID,London Borough,Date,Average Price, PCT DIFF , CAGR 
10926,E09000031,Waltham Forest,12/1/2013,273184.4017, 613.00 , 8.20 
10927,E09000032,Wandsworth,12/1/2013,484071.1123, 606.00 , 8.10 
10928,E09000033,Westminster,12/1/2013,857653.3574, 716.00 , 8.80 
10945,E09000002,Barking & Dagenham,1/1/2014,184883.6549, 548.00 , 7.80 
10946,E09000003,Barnet,1/1/2014,398384.3422, 471.00 , 7.20 
10947,E09000004,Bexley,1/1/2014,224320.5222, 411.00 , 6.70 
10948,E09000005,Brent,1/1/2014,365189.8763, 527.00 , 7.60 
10949,E09000006,Bromley,1/1/2014,315709.3226, 427.00 , 6.90 
10950,E09000007,Camden,1/1/2014,695470.3561, 629.00 , 8.30 
10951,E09000008,Croydon,1/1/2014,249311.3596, 418.00 , 6.80 
10952,E09000009,Ealing,1/1/2014,364513.952, 468.00 , 7.20 
10953,E09000010,Enfield,1/1/2014,273452.4453, 432.00 , 6.90 
10954,E09000011,Greenwich,1/1/2014,276452.4436, 567.00 , 7.90 
10955,E09000012,Hackney,1/1/2014,415052.7462, 942.00 , 9.80 
10956,E09000013,Hammersmith & Fulham,1/1/2014,666571.5738, 498.00 , 7.40 
10957,E09000014,Haringey,1/1/2014,402645.5793, 641.00 , 8.30 
10958,E09000015,Harrow,1/1/2014,338589.7583, 436.00 , 6.90 
10959,E09000016,Havering,1/1/2014,238219.84, 419.00 , 6.80 
10960,E09000017,Hillingdon,1/1/2014,282891.8242, 466.00 , 7.20 
10961,E09000018,Hounslow,1/1/2014,302920.1346, 486.00 , 7.30 
10962,E09000019,Islington,1/1/2014,548118.5877, 583.00 , 8.00 
10963,E09000020,Kensington & Chelsea,1/1/2014,1204770.976, 664.00 , 8.50 
10964,E09000021,Kingston upon Thames,1/1/2014,369306.4988, 526.00 , 7.60 
10965,E09000022,Lambeth,1/1/2014,395103.7927, 675.00 , 8.50 
10966,E09000023,Lewisham,1/1/2014,289573.5186, 601.00 , 8.10 
10967,E09000024,Merton,1/1/2014,377855.2229, 521.00 , 7.60 
10968,E09000025,Newham,1/1/2014,234333.8315, 623.00 , 8.20 
10969,E09000026,Redbridge,1/1/2014,289684.2175, 480.00 , 7.30 
10970,E09000027,Richmond upon Thames,1/1/2014,512941.7206, 479.00 , 7.30 
10971,E09000028,Southwark,1/1/2014,396213.3041, 620.00 , 8.20 
10972,E09000029,Sutton,1/1/2014,269434.06, 428.00 , 6.90 
10973,E09000030,Tower Hamlets,1/1/2014,355235.4444, 690.00 , 8.60 
10974,E09000031,Waltham Forest,1/1/2014,279085.1605, 613.00 , 8.20 
10975,E09000032,Wandsworth,1/1/2014,497300.3039, 606.00 , 8.10 
10976,E09000033,Westminster,1/1/2014,855066.8715, 716.00 , 8.80 
10993,E09000002,Barking & Dagenham,2/1/2014,185428.4514, 548.00 , 7.80 
10994,E09000003,Barnet,2/1/2014,403841.9669, 471.00 , 7.20 
10995,E09000004,Bexley,2/1/2014,226518.9976, 411.00 , 6.70 
10996,E09000005,Brent,2/1/2014,364592.3462, 527.00 , 7.60 
10997,E09000006,Bromley,2/1/2014,318485.7007, 427.00 , 6.90 
10998,E09000007,Camden,2/1/2014,719848.4301, 629.00 , 8.30 
10999,E09000008,Croydon,2/1/2014,253191.6215, 418.00 , 6.80 
11000,E09000009,Ealing,2/1/2014,370619.7244, 468.00 , 7.20 
11001,E09000010,Enfield,2/1/2014,275164.2334, 432.00 , 6.90 
11002,E09000011,Greenwich,2/1/2014,278804.9627, 567.00 , 7.90 
11003,E09000012,Hackney,2/1/2014,423298.4074, 942.00 , 9.80 
11004,E09000013,Hammersmith & Fulham,2/1/2014,682453.8405, 498.00 , 7.40 
11005,E09000014,Haringey,2/1/2014,400241.5672, 641.00 , 8.30 
11006,E09000015,Harrow,2/1/2014,338069.7692, 436.00 , 6.90 
11007,E09000016,Havering,2/1/2014,241908.1363, 419.00 , 6.80 
11008,E09000017,Hillingdon,2/1/2014,286928.4961, 466.00 , 7.20 
11009,E09000018,Hounslow,2/1/2014,303205.767, 486.00 , 7.30 
11010,E09000019,Islington,2/1/2014,551565.4999, 583.00 , 8.00 
11011,E09000020,Kensington & Chelsea,2/1/2014,1198222.359, 664.00 , 8.50 
11012,E09000021,Kingston upon Thames,2/1/2014,376687.4834, 526.00 , 7.60 
11013,E09000022,Lambeth,2/1/2014,406242.74, 675.00 , 8.50 
11014,E09000023,Lewisham,2/1/2014,292585.4186, 601.00 , 8.10 
11015,E09000024,Merton,2/1/2014,386133.067, 521.00 , 7.60 
11016,E09000025,Newham,2/1/2014,234168.6694, 623.00 , 8.20 
11017,E09000026,Redbridge,2/1/2014,291686.7766, 480.00 , 7.30 
11018,E09000027,Richmond upon Thames,2/1/2014,516210.1402, 479.00 , 7.30 
11019,E09000028,Southwark,2/1/2014,401255.7587, 620.00 , 8.20 
11020,E09000029,Sutton,2/1/2014,272240.6796, 428.00 , 6.90 
11021,E09000030,Tower Hamlets,2/1/2014,360797.9611, 690.00 , 8.60 
11022,E09000031,Waltham Forest,2/1/2014,287032.1074, 613.00 , 8.20 
11023,E09000032,Wandsworth,2/1/2014,508624.1194, 606.00 , 8.10 
11024,E09000033,Westminster,2/1/2014,879566.2805, 716.00 , 8.80 
11041,E09000002,Barking & Dagenham,3/1/2014,189876.9104, 548.00 , 7.80 
11042,E09000003,Barnet,3/1/2014,411452.6223, 471.00 , 7.20 
11043,E09000004,Bexley,3/1/2014,227502.6174, 411.00 , 6.70 
11044,E09000005,Brent,3/1/2014,367413.8312, 527.00 , 7.60 
11045,E09000006,Bromley,3/1/2014,319079.1857, 427.00 , 6.90 
11046,E09000007,Camden,3/1/2014,720064.3028, 629.00 , 8.30 
11047,E09000008,Croydon,3/1/2014,257225.1767, 418.00 , 6.80 
11048,E09000009,Ealing,3/1/2014,377756.2943, 468.00 , 7.20 
11049,E09000010,Enfield,3/1/2014,276980.4296, 432.00 , 6.90 
11050,E09000011,Greenwich,3/1/2014,276156.6402, 567.00 , 7.90 
11051,E09000012,Hackney,3/1/2014,433503.2857, 942.00 , 9.80 
11052,E09000013,Hammersmith & Fulham,3/1/2014,681088.2916, 498.00 , 7.40 
11053,E09000014,Haringey,3/1/2014,404694.6353, 641.00 , 8.30 
11054,E09000015,Harrow,3/1/2014,339746.5437, 436.00 , 6.90 
11055,E09000016,Havering,3/1/2014,245103.4222, 419.00 , 6.80 
11056,E09000017,Hillingdon,3/1/2014,287161.5087, 466.00 , 7.20 
11057,E09000018,Hounslow,3/1/2014,306568.8208, 486.00 , 7.30 
11058,E09000019,Islington,3/1/2014,557871.9479, 583.00 , 8.00 
11059,E09000020,Kensington & Chelsea,3/1/2014,1209577.9, 664.00 , 8.50 
11060,E09000021,Kingston upon Thames,3/1/2014,384834.6948, 526.00 , 7.60 
11061,E09000022,Lambeth,3/1/2014,401811.339, 675.00 , 8.50 
11062,E09000023,Lewisham,3/1/2014,296957.5134, 601.00 , 8.10 
11063,E09000024,Merton,3/1/2014,392126.2027, 521.00 , 7.60 
11064,E09000025,Newham,3/1/2014,234548.4687, 623.00 , 8.20 
11065,E09000026,Redbridge,3/1/2014,289190.9501, 480.00 , 7.30 
11066,E09000027,Richmond upon Thames,3/1/2014,534264.4, 479.00 , 7.30 
11067,E09000028,Southwark,3/1/2014,395415.0577, 620.00 , 8.20 
11068,E09000029,Sutton,3/1/2014,274933.6708, 428.00 , 6.90 
11069,E09000030,Tower Hamlets,3/1/2014,367789.3515, 690.00 , 8.60 
11070,E09000031,Waltham Forest,3/1/2014,290181.7301, 613.00 , 8.20 
11071,E09000032,Wandsworth,3/1/2014,516857.4123, 606.00 , 8.10 
11072,E09000033,Westminster,3/1/2014,877610.402, 716.00 , 8.80 
11089,E09000002,Barking & Dagenham,4/1/2014,193076.6982, 548.00 , 7.80 
11090,E09000003,Barnet,4/1/2014,414854.6827, 471.00 , 7.20 
11091,E09000004,Bexley,4/1/2014,232024.2412, 411.00 , 6.70 
11092,E09000005,Brent,4/1/2014,379175.2901, 527.00 , 7.60 
11093,E09000006,Bromley,4/1/2014,327862.6399, 427.00 , 6.90 
11094,E09000007,Camden,4/1/2014,728941.979, 629.00 , 8.30 
11095,E09000008,Croydon,4/1/2014,265666.8718, 418.00 , 6.80 
11096,E09000009,Ealing,4/1/2014,384904.4798, 468.00 , 7.20 
11097,E09000010,Enfield,4/1/2014,281240.7207, 432.00 , 6.90 
11098,E09000011,Greenwich,4/1/2014,283713.8113, 567.00 , 7.90 
11099,E09000012,Hackney,4/1/2014,440754.7723, 942.00 , 9.80 
11100,E09000013,Hammersmith & Fulham,4/1/2014,691361.9484, 498.00 , 7.40 
11101,E09000014,Haringey,4/1/2014,402451.3241, 641.00 , 8.30 
11102,E09000015,Harrow,4/1/2014,345557.6886, 436.00 , 6.90 
11103,E09000016,Havering,4/1/2014,250367.752, 419.00 , 6.80 
11104,E09000017,Hillingdon,4/1/2014,291282.4468, 466.00 , 7.20 
11105,E09000018,Hounslow,4/1/2014,304118.9063, 486.00 , 7.30 
11106,E09000019,Islington,4/1/2014,558630.4973, 583.00 , 8.00 
11107,E09000020,Kensington & Chelsea,4/1/2014,1231111.466, 664.00 , 8.50 
11108,E09000021,Kingston upon Thames,4/1/2014,391612.6878, 526.00 , 7.60 
11109,E09000022,Lambeth,4/1/2014,413723.4689, 675.00 , 8.50 
11110,E09000023,Lewisham,4/1/2014,301437.4701, 601.00 , 8.10 
11111,E09000024,Merton,4/1/2014,397959.6307, 521.00 , 7.60 
11112,E09000025,Newham,4/1/2014,242493.365, 623.00 , 8.20 
11113,E09000026,Redbridge,4/1/2014,290221.1333, 480.00 , 7.30 
11114,E09000027,Richmond upon Thames,4/1/2014,554545.7609, 479.00 , 7.30 
11115,E09000028,Southwark,4/1/2014,397813.7145, 620.00 , 8.20 
11116,E09000029,Sutton,4/1/2014,277918.0732, 428.00 , 6.90 
11117,E09000030,Tower Hamlets,4/1/2014,376185.4022, 690.00 , 8.60 
11118,E09000031,Waltham Forest,4/1/2014,295647.1038, 613.00 , 8.20 
11119,E09000032,Wandsworth,4/1/2014,529299.8928, 606.00 , 8.10 
11120,E09000033,Westminster,4/1/2014,890320.1694, 716.00 , 8.80 
11137,E09000002,Barking & Dagenham,5/1/2014,196620.3956, 548.00 , 7.80 
11138,E09000003,Barnet,5/1/2014,421202.9958, 471.00 , 7.20 
11139,E09000004,Bexley,5/1/2014,236203.623, 411.00 , 6.70 
11140,E09000005,Brent,5/1/2014,391225.2197, 527.00 , 7.60 
11141,E09000006,Bromley,5/1/2014,336865.8043, 427.00 , 6.90 
11142,E09000007,Camden,5/1/2014,746937.8933, 629.00 , 8.30 
11143,E09000008,Croydon,5/1/2014,271043.7154, 418.00 , 6.80 
11144,E09000009,Ealing,5/1/2014,395085.3186, 468.00 , 7.20 
11145,E09000010,Enfield,5/1/2014,285433.1038, 432.00 , 6.90 
11146,E09000011,Greenwich,5/1/2014,290617.3061, 567.00 , 7.90 
11147,E09000012,Hackney,5/1/2014,452303.6174, 942.00 , 9.80 
11148,E09000013,Hammersmith & Fulham,5/1/2014,696569.1738, 498.00 , 7.40 
11149,E09000014,Haringey,5/1/2014,420345.7749, 641.00 , 8.30 
11150,E09000015,Harrow,5/1/2014,352323.8356, 436.00 , 6.90 
11151,E09000016,Havering,5/1/2014,254227.6993, 419.00 , 6.80 
11152,E09000017,Hillingdon,5/1/2014,300059.9529, 466.00 , 7.20 
11153,E09000018,Hounslow,5/1/2014,309376.6946, 486.00 , 7.30 
11154,E09000019,Islington,5/1/2014,570687.9879, 583.00 , 8.00 
11155,E09000020,Kensington & Chelsea,5/1/2014,1263467.702, 664.00 , 8.50 
11156,E09000021,Kingston upon Thames,5/1/2014,395974.5486, 526.00 , 7.60 
11157,E09000022,Lambeth,5/1/2014,423947.83, 675.00 , 8.50 
11158,E09000023,Lewisham,5/1/2014,312790.462, 601.00 , 8.10 
11159,E09000024,Merton,5/1/2014,408271.796, 521.00 , 7.60 
11160,E09000025,Newham,5/1/2014,249074.7783, 623.00 , 8.20 
11161,E09000026,Redbridge,5/1/2014,293704.5935, 480.00 , 7.30 
11162,E09000027,Richmond upon Thames,5/1/2014,574048.195, 479.00 , 7.30 
11163,E09000028,Southwark,5/1/2014,417812.9623, 620.00 , 8.20 
11164,E09000029,Sutton,5/1/2014,281158.6521, 428.00 , 6.90 
11165,E09000030,Tower Hamlets,5/1/2014,380179.5377, 690.00 , 8.60 
11166,E09000031,Waltham Forest,5/1/2014,301593.0247, 613.00 , 8.20 
11167,E09000032,Wandsworth,5/1/2014,542335.1809, 606.00 , 8.10 
11168,E09000033,Westminster,5/1/2014,896171.4371, 716.00 , 8.80 
11185,E09000002,Barking & Dagenham,6/1/2014,198039.7703, 548.00 , 7.80 
11186,E09000003,Barnet,6/1/2014,428806.1792, 471.00 , 7.20 
11187,E09000004,Bexley,6/1/2014,242494.5688, 411.00 , 6.70 
11188,E09000005,Brent,6/1/2014,400902.2999, 527.00 , 7.60 
11189,E09000006,Bromley,6/1/2014,347890.7369, 427.00 , 6.90 
11190,E09000007,Camden,6/1/2014,769628.4425, 629.00 , 8.30 
11191,E09000008,Croydon,6/1/2014,274343.5467, 418.00 , 6.80 
11192,E09000009,Ealing,6/1/2014,405195.8819, 468.00 , 7.20 
11193,E09000010,Enfield,6/1/2014,289656.559, 432.00 , 6.90 
11194,E09000011,Greenwich,6/1/2014,305404.5835, 567.00 , 7.90 
11195,E09000012,Hackney,6/1/2014,460254.8372, 942.00 , 9.80 
11196,E09000013,Hammersmith & Fulham,6/1/2014,713338.9555, 498.00 , 7.40 
11197,E09000014,Haringey,6/1/2014,436432.428, 641.00 , 8.30 
11198,E09000015,Harrow,6/1/2014,355957.8038, 436.00 , 6.90 
11199,E09000016,Havering,6/1/2014,257605.5729, 419.00 , 6.80 
11200,E09000017,Hillingdon,6/1/2014,307903.4583, 466.00 , 7.20 
11201,E09000018,Hounslow,6/1/2014,313803.072, 486.00 , 7.30 
11202,E09000019,Islington,6/1/2014,581266.6683, 583.00 , 8.00 
11203,E09000020,Kensington & Chelsea,6/1/2014,1297755.065, 664.00 , 8.50 
11204,E09000021,Kingston upon Thames,6/1/2014,404271.678, 526.00 , 7.60 
11205,E09000022,Lambeth,6/1/2014,435515.4319, 675.00 , 8.50 
11206,E09000023,Lewisham,6/1/2014,316671.0963, 601.00 , 8.10 
11207,E09000024,Merton,6/1/2014,427035.6391, 521.00 , 7.60 
11208,E09000025,Newham,6/1/2014,257977.1526, 623.00 , 8.20 
11209,E09000026,Redbridge,6/1/2014,300479.1841, 480.00 , 7.30 
11210,E09000027,Richmond upon Thames,6/1/2014,586768.3756, 479.00 , 7.30 
11211,E09000028,Southwark,6/1/2014,426532.2717, 620.00 , 8.20 
11212,E09000029,Sutton,6/1/2014,284984.4045, 428.00 , 6.90 
11213,E09000030,Tower Hamlets,6/1/2014,382091.4172, 690.00 , 8.60 
11214,E09000031,Waltham Forest,6/1/2014,309114.3034, 613.00 , 8.20 
11215,E09000032,Wandsworth,6/1/2014,556613.6344, 606.00 , 8.10 
11216,E09000033,Westminster,6/1/2014,923345.4157, 716.00 , 8.80 
11233,E09000002,Barking & Dagenham,7/1/2014,201936.1166, 548.00 , 7.80 
11234,E09000003,Barnet,7/1/2014,438504.7861, 471.00 , 7.20 
11235,E09000004,Bexley,7/1/2014,249852.9105, 411.00 , 6.70 
11236,E09000005,Brent,7/1/2014,404163.5598, 527.00 , 7.60 
11237,E09000006,Bromley,7/1/2014,357091.8922, 427.00 , 6.90 
11238,E09000007,Camden,7/1/2014,787361.4054, 629.00 , 8.30 
11239,E09000008,Croydon,7/1/2014,276361.2844, 418.00 , 6.80 
11240,E09000009,Ealing,7/1/2014,413032.4816, 468.00 , 7.20 
11241,E09000010,Enfield,7/1/2014,297079.7883, 432.00 , 6.90 
11242,E09000011,Greenwich,7/1/2014,304855.8114, 567.00 , 7.90 
11243,E09000012,Hackney,7/1/2014,469549.6908, 942.00 , 9.80 
11244,E09000013,Hammersmith & Fulham,7/1/2014,740943.4615, 498.00 , 7.40 
11245,E09000014,Haringey,7/1/2014,447312.6317, 641.00 , 8.30 
11246,E09000015,Harrow,7/1/2014,361408.2589, 436.00 , 6.90 
11247,E09000016,Havering,7/1/2014,260947.5735, 419.00 , 6.80 
11248,E09000017,Hillingdon,7/1/2014,313332.0838, 466.00 , 7.20 
11249,E09000018,Hounslow,7/1/2014,331298.3357, 486.00 , 7.30 
11250,E09000019,Islington,7/1/2014,599522.5997, 583.00 , 8.00 
11251,E09000020,Kensington & Chelsea,7/1/2014,1345615.624, 664.00 , 8.50 
11252,E09000021,Kingston upon Thames,7/1/2014,414460.4501, 526.00 , 7.60 
11253,E09000022,Lambeth,7/1/2014,446018.8629, 675.00 , 8.50 
11254,E09000023,Lewisham,7/1/2014,321963.8913, 601.00 , 8.10 
11255,E09000024,Merton,7/1/2014,436044.453, 521.00 , 7.60 
11256,E09000025,Newham,7/1/2014,263542.344, 623.00 , 8.20 
11257,E09000026,Redbridge,7/1/2014,306623.5423, 480.00 , 7.30 
11258,E09000027,Richmond upon Thames,7/1/2014,598031.1803, 479.00 , 7.30 
11259,E09000028,Southwark,7/1/2014,437381.7551, 620.00 , 8.20 
11260,E09000029,Sutton,7/1/2014,289551.744, 428.00 , 6.90 
11261,E09000030,Tower Hamlets,7/1/2014,380477.5681, 690.00 , 8.60 
11262,E09000031,Waltham Forest,7/1/2014,321200.4837, 613.00 , 8.20 
11263,E09000032,Wandsworth,7/1/2014,564032.6314, 606.00 , 8.10 
11264,E09000033,Westminster,7/1/2014,941640.9299, 716.00 , 8.80 
11281,E09000002,Barking & Dagenham,8/1/2014,204974.0418, 548.00 , 7.80 
11282,E09000003,Barnet,8/1/2014,446442.7366, 471.00 , 7.20 
11283,E09000004,Bexley,8/1/2014,255182.9158, 411.00 , 6.70 
11284,E09000005,Brent,8/1/2014,406619.2377, 527.00 , 7.60 
11285,E09000006,Bromley,8/1/2014,362180.6246, 427.00 , 6.90 
11286,E09000007,Camden,8/1/2014,794040.1148, 629.00 , 8.30 
11287,E09000008,Croydon,8/1/2014,283801.4117, 418.00 , 6.80 
11288,E09000009,Ealing,8/1/2014,422701.3382, 468.00 , 7.20 
11289,E09000010,Enfield,8/1/2014,304944.4489, 432.00 , 6.90 
11290,E09000011,Greenwich,8/1/2014,313801.6214, 567.00 , 7.90 
11291,E09000012,Hackney,8/1/2014,480141.0528, 942.00 , 9.80 
11292,E09000013,Hammersmith & Fulham,8/1/2014,762631.3146, 498.00 , 7.40 
11293,E09000014,Haringey,8/1/2014,456498.7901, 641.00 , 8.30 
11294,E09000015,Harrow,8/1/2014,365767.1458, 436.00 , 6.90 
11295,E09000016,Havering,8/1/2014,266686.1567, 419.00 , 6.80 
11296,E09000017,Hillingdon,8/1/2014,315051.2349, 466.00 , 7.20 
11297,E09000018,Hounslow,8/1/2014,341611.4653, 486.00 , 7.30 
11298,E09000019,Islington,8/1/2014,610837.0785, 583.00 , 8.00 
11299,E09000020,Kensington & Chelsea,8/1/2014,1347029.885, 664.00 , 8.50 
11300,E09000021,Kingston upon Thames,8/1/2014,426371.5515, 526.00 , 7.60 
11301,E09000022,Lambeth,8/1/2014,449301.6274, 675.00 , 8.50 
11302,E09000023,Lewisham,8/1/2014,327107.8373, 601.00 , 8.10 
11303,E09000024,Merton,8/1/2014,452100.6296, 521.00 , 7.60 
11304,E09000025,Newham,8/1/2014,270520.7991, 623.00 , 8.20 
11305,E09000026,Redbridge,8/1/2014,311111.2996, 480.00 , 7.30 
11306,E09000027,Richmond upon Thames,8/1/2014,607598.7703, 479.00 , 7.30 
11307,E09000028,Southwark,8/1/2014,441661.6578, 620.00 , 8.20 
11308,E09000029,Sutton,8/1/2014,297731.9407, 428.00 , 6.90 
11309,E09000030,Tower Hamlets,8/1/2014,386155.7045, 690.00 , 8.60 
11310,E09000031,Waltham Forest,8/1/2014,329446.8544, 613.00 , 8.20 
11311,E09000032,Wandsworth,8/1/2014,573212.0249, 606.00 , 8.10 
11312,E09000033,Westminster,8/1/2014,949689.7261, 716.00 , 8.80 
11329,E09000002,Barking & Dagenham,9/1/2014,210412.1357, 548.00 , 7.80 
11330,E09000003,Barnet,9/1/2014,450728.3482, 471.00 , 7.20 
11331,E09000004,Bexley,9/1/2014,258619.3287, 411.00 , 6.70 
11332,E09000005,Brent,9/1/2014,414027.8273, 527.00 , 7.60 
11333,E09000006,Bromley,9/1/2014,369783.8866, 427.00 , 6.90 
11334,E09000007,Camden,9/1/2014,803461.1508, 629.00 , 8.30 
11335,E09000008,Croydon,9/1/2014,290460.1832, 418.00 , 6.80 
11336,E09000009,Ealing,9/1/2014,423807.9083, 468.00 , 7.20 
11337,E09000010,Enfield,9/1/2014,308965.4661, 432.00 , 6.90 
11338,E09000011,Greenwich,9/1/2014,311768.5638, 567.00 , 7.90 
11339,E09000012,Hackney,9/1/2014,481365.5571, 942.00 , 9.80 
11340,E09000013,Hammersmith & Fulham,9/1/2014,773678.4873, 498.00 , 7.40 
11341,E09000014,Haringey,9/1/2014,465220.2214, 641.00 , 8.30 
11342,E09000015,Harrow,9/1/2014,374181.4646, 436.00 , 6.90 
11343,E09000016,Havering,9/1/2014,270886.3203, 419.00 , 6.80 
11344,E09000017,Hillingdon,9/1/2014,318436.6628, 466.00 , 7.20 
11345,E09000018,Hounslow,9/1/2014,347664.2764, 486.00 , 7.30 
11346,E09000019,Islington,9/1/2014,620725.38, 583.00 , 8.00 
11347,E09000020,Kensington & Chelsea,9/1/2014,1344464.062, 664.00 , 8.50 
11348,E09000021,Kingston upon Thames,9/1/2014,427662.6852, 526.00 , 7.60 
11349,E09000022,Lambeth,9/1/2014,462535.3692, 675.00 , 8.50 
11350,E09000023,Lewisham,9/1/2014,332221.8297, 601.00 , 8.10 
11351,E09000024,Merton,9/1/2014,446961.2174, 521.00 , 7.60 
11352,E09000025,Newham,9/1/2014,276291.759, 623.00 , 8.20 
11353,E09000026,Redbridge,9/1/2014,312776.2558, 480.00 , 7.30 
11354,E09000027,Richmond upon Thames,9/1/2014,615843.0366, 479.00 , 7.30 
11355,E09000028,Southwark,9/1/2014,456360.1839, 620.00 , 8.20 
11356,E09000029,Sutton,9/1/2014,308555.9114, 428.00 , 6.90 
11357,E09000030,Tower Hamlets,9/1/2014,391887.3272, 690.00 , 8.60 
11358,E09000031,Waltham Forest,9/1/2014,340698.2314, 613.00 , 8.20 
11359,E09000032,Wandsworth,9/1/2014,570702.7725, 606.00 , 8.10 
11360,E09000033,Westminster,9/1/2014,953216.1381, 716.00 , 8.80 
11377,E09000002,Barking & Dagenham,10/1/2014,213902.7879, 548.00 , 7.80 
11378,E09000003,Barnet,10/1/2014,451041.4331, 471.00 , 7.20 
11379,E09000004,Bexley,10/1/2014,258267.3393, 411.00 , 6.70 
11380,E09000005,Brent,10/1/2014,410328.4753, 527.00 , 7.60 
11381,E09000006,Bromley,10/1/2014,372018.2042, 427.00 , 6.90 
11382,E09000007,Camden,10/1/2014,780637.7022, 629.00 , 8.30 
11383,E09000008,Croydon,10/1/2014,294573.9274, 418.00 , 6.80 
11384,E09000009,Ealing,10/1/2014,416777.4418, 468.00 , 7.20 
11385,E09000010,Enfield,10/1/2014,312717.4077, 432.00 , 6.90 
11386,E09000011,Greenwich,10/1/2014,313948.2323, 567.00 , 7.90 
11387,E09000012,Hackney,10/1/2014,483110.3743, 942.00 , 9.80 
11388,E09000013,Hammersmith & Fulham,10/1/2014,763041.2682, 498.00 , 7.40 
11389,E09000014,Haringey,10/1/2014,470302.3968, 641.00 , 8.30 
11390,E09000015,Harrow,10/1/2014,379166.3193, 436.00 , 6.90 
11391,E09000016,Havering,10/1/2014,273961.9521, 419.00 , 6.80 
11392,E09000017,Hillingdon,10/1/2014,320560.478, 466.00 , 7.20 
11393,E09000018,Hounslow,10/1/2014,346245.8313, 486.00 , 7.30 
11394,E09000019,Islington,10/1/2014,616688.7544, 583.00 , 8.00 
11395,E09000020,Kensington & Chelsea,10/1/2014,1334423.087, 664.00 , 8.50 
11396,E09000021,Kingston upon Thames,10/1/2014,425277.1628, 526.00 , 7.60 
11397,E09000022,Lambeth,10/1/2014,463981.4979, 675.00 , 8.50 
11398,E09000023,Lewisham,10/1/2014,331337.2007, 601.00 , 8.10 
11399,E09000024,Merton,10/1/2014,449145.1965, 521.00 , 7.60 
11400,E09000025,Newham,10/1/2014,278469.2122, 623.00 , 8.20 
11401,E09000026,Redbridge,10/1/2014,316407.1038, 480.00 , 7.30 
11402,E09000027,Richmond upon Thames,10/1/2014,610018.6306, 479.00 , 7.30 
11403,E09000028,Southwark,10/1/2014,458333.9466, 620.00 , 8.20 
11404,E09000029,Sutton,10/1/2014,313165.588, 428.00 , 6.90 
11405,E09000030,Tower Hamlets,10/1/2014,401869.7066, 690.00 , 8.60 
11406,E09000031,Waltham Forest,10/1/2014,342013.2226, 613.00 , 8.20 
11407,E09000032,Wandsworth,10/1/2014,566963.7531, 606.00 , 8.10 
11408,E09000033,Westminster,10/1/2014,955881.9575, 716.00 , 8.80 
11425,E09000002,Barking & Dagenham,11/1/2014,216631.0863, 548.00 , 7.80 
11426,E09000003,Barnet,11/1/2014,448523.4892, 471.00 , 7.20 
11427,E09000004,Bexley,11/1/2014,260538.6571, 411.00 , 6.70 
11428,E09000005,Brent,11/1/2014,412968.7306, 527.00 , 7.60 
11429,E09000006,Bromley,11/1/2014,374419.7189, 427.00 , 6.90 
11430,E09000007,Camden,11/1/2014,769851.988, 629.00 , 8.30 
11431,E09000008,Croydon,11/1/2014,291729.8111, 418.00 , 6.80 
11432,E09000009,Ealing,11/1/2014,413241.8697, 468.00 , 7.20 
11433,E09000010,Enfield,11/1/2014,313472.211, 432.00 , 6.90 
11434,E09000011,Greenwich,11/1/2014,311782.8366, 567.00 , 7.90 
11435,E09000012,Hackney,11/1/2014,466708.1932, 942.00 , 9.80 
11436,E09000013,Hammersmith & Fulham,11/1/2014,746423.8209, 498.00 , 7.40 
11437,E09000014,Haringey,11/1/2014,464234.6424, 641.00 , 8.30 
11438,E09000015,Harrow,11/1/2014,386887.3127, 436.00 , 6.90 
11439,E09000016,Havering,11/1/2014,274137.4351, 419.00 , 6.80 
11440,E09000017,Hillingdon,11/1/2014,321913.6739, 466.00 , 7.20 
11441,E09000018,Hounslow,11/1/2014,345726.6763, 486.00 , 7.30 
11442,E09000019,Islington,11/1/2014,601114.6811, 583.00 , 8.00 
11443,E09000020,Kensington & Chelsea,11/1/2014,1365050.375, 664.00 , 8.50 
11444,E09000021,Kingston upon Thames,11/1/2014,427595.6508, 526.00 , 7.60 
11445,E09000022,Lambeth,11/1/2014,457790.8218, 675.00 , 8.50 
11446,E09000023,Lewisham,11/1/2014,331716.1434, 601.00 , 8.10 
11447,E09000024,Merton,11/1/2014,434193.2815, 521.00 , 7.60 
11448,E09000025,Newham,11/1/2014,279107.8226, 623.00 , 8.20 
11449,E09000026,Redbridge,11/1/2014,321365.2005, 480.00 , 7.30 
11450,E09000027,Richmond upon Thames,11/1/2014,609361.5136, 479.00 , 7.30 
11451,E09000028,Southwark,11/1/2014,457005.6099, 620.00 , 8.20 
11452,E09000029,Sutton,11/1/2014,313785.2646, 428.00 , 6.90 
11453,E09000030,Tower Hamlets,11/1/2014,399719.912, 690.00 , 8.60 
11454,E09000031,Waltham Forest,11/1/2014,341818.4256, 613.00 , 8.20 
11455,E09000032,Wandsworth,11/1/2014,554007.5325, 606.00 , 8.10 
11456,E09000033,Westminster,11/1/2014,974046.5308, 716.00 , 8.80 
11473,E09000002,Barking & Dagenham,12/1/2014,218284.7039, 548.00 , 7.80 
11474,E09000003,Barnet,12/1/2014,450576.6324, 471.00 , 7.20 
